click_rate,products_purchased,profile,gender,contract_type,age,location,income_level,device_type,plan_type,churn_status,avg__monthly_spend,preferred_communication_channel,contract_start_date,customer_satisfaction_score
-1.2331136964740077,-0.0008539764174746928,1,0,0,0.4974732859112191,-1.545707133994267,-0.6968325938495261,-1.2330684282228646,1,1,0.5250293355527792,0.004470754664082804,-1.5749355113863903,-1.0283744827344343
1.2213323554248932,-0.0008539764174746928,0,1,1,-0.03307292438429668,-0.8948713331701998,-1.4302633841342607,-1.2330684282228646,1,0,-1.2264696488106421,0.004470754664082804,-1.4442644620488627,1.0430122825423909
-0.0058906705245572585,-1.2208202870957416,1,1,0,0.7627463910589769,0.499776811452801,1.5034597770046771,-1.2330684282228646,1,1,0.17472953868009497,-1.2203935368654384,-0.9809761962158106,-0.6831433551882968
1.2213323554248932,1.2191123342607924,1,0,1,0.7627463910589769,-1.2667775050696668,1.5034597770046771,-0.005340615983242449,1,0,-0.5258700550652735,-1.2203935368654384,0.12616396726215007,0.35255002745011577
1.2213323554248932,1.2191123342607924,1,0,0,1.2269743250675533,0.499776811452801,-1.4302633841342607,-0.005340615983242449,0,0,0.17472953868009497,0.004470754664082804,0.02637880231349267,1.3882434100885284
-0.0058906705245572585,1.2191123342607924,1,1,0,0.8953829436328559,0.8716829833522679,-0.6968325938495261,1.2223871962563797,0,1,1.575928726170832,-1.2203935368654384,0.8579218435523043,-1.0283744827344343
-0.0058906705245572585,-0.0008539764174746928,1,0,1,-0.2320277532451151,-1.8246367629188671,-1.4302633841342607,-1.2330684282228646,0,0,-0.17557025819258928,1.229335046193604,0.520552952535415,-0.33791222764215934
-1.2331136964740077,-0.0008539764174746928,1,0,0,0.16588190447652174,1.150612612276868,0.03659819643520829,-0.005340615983242449,1,0,-1.5767694456833263,0.004470754664082804,0.46353285827903934,-1.0283744827344343
1.2213323554248932,-1.2208202870957416,1,1,1,1.4259291539283716,-0.058082446396399305,1.5034597770046771,-1.2330684282228646,1,0,-1.2264696488106421,-1.2203935368654384,0.20219075960398428,1.7334745376346659
1.2213323554248932,1.2191123342607924,1,0,0,1.0280194962067348,-0.058082446396399305,-0.6968325938495261,-1.2330684282228646,0,0,0.5250293355527792,0.004470754664082804,-0.8883185430492001,-0.6831433551882968
-0.0058906705245572585,-0.0008539764174746928,0,1,0,0.630109838485098,-0.8948713331701998,-1.4302633841342607,-1.2330684282228646,0,1,0.5250293355527792,-1.2203935368654384,-0.4891778832545705,-0.33791222764215934
-1.2331136964740077,-1.2208202870957416,1,1,0,1.5585657065022507,-1.6386836769691335,0.03659819643520829,-0.005340615983242449,1,1,0.17472953868009497,1.229335046193604,1.518404602021989,-0.6831433551882968
1.2213323554248932,1.2191123342607924,0,0,0,0.630109838485098,0.8716829833522679,-1.4302633841342607,1.2223871962563797,1,1,-0.17557025819258928,1.229335046193604,1.6847132102697513,-1.0283744827344343
-1.2331136964740077,-1.2208202870957416,1,0,0,-0.2320277532451151,-0.058082446396399305,-1.4302633841342607,-1.2330684282228646,0,0,-0.17557025819258928,-1.2203935368654384,1.646699814098834,-1.0283744827344343
-0.0058906705245572585,-1.2208202870957416,0,1,0,1.0943377724936743,-0.24403553234613276,-1.4302633841342607,-1.2330684282228646,0,0,1.2256289292981477,0.004470754664082804,0.4564053464969924,0.6977811549962534
-0.0058906705245572585,-0.0008539764174746928,0,1,1,-1.0278470686883887,-0.8948713331701998,-1.4302633841342607,-1.2330684282228646,0,0,1.2256289292981477,1.229335046193604,0.38988190319788746,1.7334745376346659
-0.0058906705245572585,-1.2208202870957416,1,1,0,-1.1604836212622676,-1.1738009620948,1.5034597770046771,-1.2330684282228646,0,0,0.17472953868009497,1.229335046193604,1.6134380924492817,1.7334745376346659
1.2213323554248932,-1.2208202870957416,0,1,0,-1.1604836212622676,-2.1035663918434673,-1.4302633841342607,-0.005340615983242449,1,1,-0.8761698519379578,-1.2203935368654384,1.0551163361889366,-1.373605610280572
-0.0058906705245572585,-0.0008539764174746928,0,1,0,0.2322001807634612,-0.24403553234613276,-0.6968325938495261,1.2223871962563797,1,1,0.8753291324254635,1.229335046193604,-0.22308411005815082,-0.33791222764215934
1.2213323554248932,-1.2208202870957416,0,1,0,1.0280194962067348,-0.058082446396399305,1.5034597770046771,-1.2330684282228646,1,0,-1.2264696488106421,1.229335046193604,1.3829818781630967,-0.6831433551882968
-0.0058906705245572585,-0.0008539764174746928,1,1,1,1.5585657065022507,0.499776811452801,-0.6968325938495261,1.2223871962563797,1,1,-0.17557025819258928,0.004470754664082804,-0.43215778899819485,-0.6831433551882968
-0.0058906705245572585,-0.0008539764174746928,1,1,1,-1.359438450123086,1.4295422412014682,1.5034597770046771,-0.005340615983242449,0,0,-1.2264696488106421,-1.2203935368654384,-1.059378825818327,-0.6831433551882968
-1.2331136964740077,-0.0008539764174746928,1,0,0,0.2322001807634612,-0.24403553234613276,0.03659819643520829,1.2223871962563797,1,1,0.17472953868009497,-1.2203935368654384,-0.3965202300879601,-1.373605610280572
1.2213323554248932,1.2191123342607924,1,1,1,0.2322001807634612,0.8716829833522679,-1.4302633841342607,-1.2330684282228646,1,1,1.575928726170832,1.229335046193604,1.064619685231666,-1.0283744827344343
-0.0058906705245572585,1.2191123342607924,1,0,0,-1.4257567264100255,-0.24403553234613276,0.03659819643520829,1.2223871962563797,0,0,1.2256289292981477,-1.2203935368654384,1.5873038825817762,0.6977811549962534
-1.2331136964740077,-1.2208202870957416,0,0,1,-0.2320277532451151,0.8716829833522679,0.03659819643520829,-0.005340615983242449,0,0,1.575928726170832,-1.2203935368654384,1.4993979039365304,0.35255002745011577
-0.0058906705245572585,-0.0008539764174746928,1,1,1,0.630109838485098,-2.1035663918434673,-1.4302633841342607,1.2223871962563797,0,0,-0.17557025819258928,-1.2203935368654384,-0.8479293096176007,0.35255002745011577
-1.2331136964740077,-0.0008539764174746928,1,1,0,-0.2983460295320546,0.8716829833522679,-0.6968325938495261,-1.2330684282228646,0,0,0.8753291324254635,1.229335046193604,-0.5271912794254876,-1.373605610280572
-1.2331136964740077,1.2191123342607924,1,0,0,-0.4309825821059335,-0.24403553234613276,1.5034597770046771,1.2223871962563797,0,1,-1.5767694456833263,1.229335046193604,0.5158012780140504,-1.373605610280572
-0.0058906705245572585,-1.2208202870957416,1,0,0,-0.2983460295320546,-0.24403553234613276,-1.4302633841342607,-1.2330684282228646,1,1,1.2256289292981477,0.004470754664082804,-1.4157544149206749,-1.373605610280572
1.2213323554248932,-1.2208202870957416,0,0,1,1.2932926013544928,-0.058082446396399305,0.7700289867199428,-0.005340615983242449,1,0,0.17472953868009497,-1.2203935368654384,0.2188216204287605,0.6977811549962534
-1.2331136964740077,1.2191123342607924,1,1,0,1.0943377724936743,1.8014484131009352,-1.4302633841342607,-1.2330684282228646,0,0,0.5250293355527792,0.004470754664082804,1.660954837662928,-0.33791222764215934
-0.0058906705245572585,1.2191123342607924,0,0,0,-1.5583932789839046,0.4068002684779343,-0.6968325938495261,-1.2330684282228646,1,0,-0.5258700550652735,1.229335046193604,0.19506324782193732,-0.6831433551882968
-1.2331136964740077,-1.2208202870957416,1,1,1,0.16588190447652174,-0.8948713331701998,-1.4302633841342607,1.2223871962563797,1,1,-0.5258700550652735,-1.2203935368654384,-0.3109900887033966,-0.33791222764215934
1.2213323554248932,-1.2208202870957416,0,1,1,0.5637915621981585,-0.8948713331701998,1.5034597770046771,-1.2330684282228646,1,1,0.8753291324254635,1.229335046193604,0.796150074774564,-1.373605610280572
-1.2331136964740077,-1.2208202870957416,1,0,0,-1.1604836212622676,-1.7316602199440003,1.5034597770046771,-1.2330684282228646,0,1,1.575928726170832,1.229335046193604,0.16417736343306716,-0.6831433551882968
1.2213323554248932,-0.0008539764174746928,1,0,0,1.0280194962067348,1.7084718701260684,0.03659819643520829,-1.2330684282228646,1,0,-1.2264696488106421,-1.2203935368654384,0.8009017492959286,-1.373605610280572
-1.2331136964740077,-0.0008539764174746928,0,0,1,0.630109838485098,-0.24403553234613276,0.7700289867199428,1.2223871962563797,1,0,0.5250293355527792,1.229335046193604,0.468284532800404,1.7334745376346659
-0.0058906705245572585,1.2191123342607924,0,0,0,0.16588190447652174,-0.8948713331701998,-0.6968325938495261,-1.2330684282228646,0,1,-1.2264696488106421,0.004470754664082804,1.07887470879576,-0.33791222764215934
-1.2331136964740077,-0.0008539764174746928,1,1,0,-1.2931201738361466,-0.24403553234613276,0.7700289867199428,1.2223871962563797,0,0,-1.2264696488106421,1.229335046193604,0.6417206528302133,-1.373605610280572
-1.2331136964740077,-0.0008539764174746928,1,1,1,0.8953829436328559,-1.1738009620948,-1.4302633841342607,1.2223871962563797,0,1,0.8753291324254635,0.004470754664082804,0.572821372270426,-0.33791222764215934
1.2213323554248932,-0.0008539764174746928,0,0,0,0.29851845705040064,0.499776811452801,1.5034597770046771,1.2223871962563797,1,0,-1.2264696488106421,0.004470754664082804,-0.7695266800150842,0.35255002745011577
-1.2331136964740077,-1.2208202870957416,1,1,0,-0.2320277532451151,0.499776811452801,1.5034597770046771,-1.2330684282228646,1,0,-0.17557025819258928,1.229335046193604,-0.6721173523271091,-1.0283744827344343
-1.2331136964740077,1.2191123342607924,1,0,1,0.630109838485098,-0.6159417042455997,0.7700289867199428,1.2223871962563797,0,0,-0.17557025819258928,-1.2203935368654384,0.48016371910381556,0.6977811549962534
1.2213323554248932,1.2191123342607924,1,1,1,-1.0278470686883887,0.499776811452801,-0.6968325938495261,-1.2330684282228646,1,0,0.8753291324254635,1.229335046193604,0.4516536719756277,0.6977811549962534
1.2213323554248932,-1.2208202870957416,0,0,0,1.1606560487806137,0.22084718252820085,0.7700289867199428,1.2223871962563797,0,0,0.17472953868009497,1.229335046193604,0.5395596506208735,0.6977811549962534
-0.0058906705245572585,-0.0008539764174746928,0,1,0,-0.16570947695817562,1.9874014990506685,0.03659819643520829,-0.005340615983242449,1,0,-0.5258700550652735,-1.2203935368654384,-1.3302242735361114,-0.33791222764215934
-0.0058906705245572585,-1.2208202870957416,0,0,1,-0.8288922398275703,1.9874014990506685,-1.4302633841342607,1.2223871962563797,0,1,0.8753291324254635,1.229335046193604,1.0479888244068898,-0.6831433551882968
1.2213323554248932,-0.0008539764174746928,1,1,0,-0.49730085839287297,-0.058082446396399305,0.7700289867199428,1.2223871962563797,1,0,-0.5258700550652735,0.004470754664082804,0.22832496947148978,-1.373605610280572
-1.2331136964740077,-1.2208202870957416,0,1,1,0.6964281147720375,-2.196542934818334,0.7700289867199428,1.2223871962563797,0,1,1.575928726170832,-1.2203935368654384,0.4469019974542631,-1.0283744827344343
1.2213323554248932,-1.2208202870957416,0,0,0,-1.492075002696965,0.8716829833522679,-0.6968325938495261,1.2223871962563797,1,1,1.575928726170832,1.229335046193604,0.37325104237311124,-1.0283744827344343
-0.0058906705245572585,1.2191123342607924,0,1,1,1.6912022590761295,0.8716829833522679,-1.4302633841342607,1.2223871962563797,0,0,-0.5258700550652735,0.004470754664082804,0.468284532800404,0.35255002745011577
-0.0058906705245572585,-0.0008539764174746928,0,0,1,-0.03307292438429668,-0.058082446396399305,1.5034597770046771,-1.2330684282228646,1,0,1.2256289292981477,-1.2203935368654384,-0.417902765434101,1.0430122825423909
-0.0058906705245572585,-0.0008539764174746928,1,1,0,-1.0941653449753281,0.8716829833522679,-1.4302633841342607,-0.005340615983242449,1,1,1.2256289292981477,0.004470754664082804,-1.007110406083316,-1.0283744827344343
1.2213323554248932,-1.2208202870957416,1,1,0,0.3648367333373401,-0.5229651612707329,-1.4302633841342607,1.2223871962563797,0,0,-0.17557025819258928,-1.2203935368654384,0.9767137065864202,1.3882434100885284
1.2213323554248932,-0.0008539764174746928,1,1,1,1.3596108776414322,0.8716829833522679,1.5034597770046771,-1.2330684282228646,1,0,-0.8761698519379578,1.229335046193604,-0.6174730953314157,0.6977811549962534
-1.2331136964740077,-1.2208202870957416,0,1,0,-0.49730085839287297,0.499776811452801,-1.4302633841342607,1.2223871962563797,1,0,-0.5258700550652735,0.004470754664082804,-1.4775261836984153,-0.33791222764215934
1.2213323554248932,1.2191123342607924,1,0,1,1.4259291539283716,-1.6386836769691335,-1.4302633841342607,-1.2330684282228646,1,0,0.5250293355527792,0.004470754664082804,-0.16843985306245748,-0.33791222764215934
1.2213323554248932,1.2191123342607924,0,1,1,0.5637915621981585,0.499776811452801,-0.6968325938495261,-1.2330684282228646,0,1,0.17472953868009497,1.229335046193604,-0.21358076101542153,-1.373605610280572
1.2213323554248932,-1.2208202870957416,0,0,0,-1.0278470686883887,0.8716829833522679,0.03659819643520829,-1.2330684282228646,0,0,0.8753291324254635,0.004470754664082804,0.28534506372786544,1.3882434100885284
1.2213323554248932,-0.0008539764174746928,1,0,1,0.3648367333373401,-0.24403553234613276,1.5034597770046771,-1.2330684282228646,1,1,0.5250293355527792,-1.2203935368654384,-0.082909711677894,-1.0283744827344343
-1.2331136964740077,-0.0008539764174746928,1,0,1,1.2932926013544928,0.8716829833522679,1.5034597770046771,1.2223871962563797,0,0,-0.17557025819258928,-1.2203935368654384,0.3138551108560533,0.6977811549962534
-1.2331136964740077,-0.0008539764174746928,0,1,1,0.16588190447652174,0.499776811452801,0.7700289867199428,1.2223871962563797,1,0,0.8753291324254635,0.004470754664082804,1.4685120195476602,0.6977811549962534
1.2213323554248932,-1.2208202870957416,1,0,0,1.62488398278919,-1.1738009620948,1.5034597770046771,-1.2330684282228646,0,1,-1.2264696488106421,0.004470754664082804,0.297224250031277,-0.33791222764215934
-0.0058906705245572585,-1.2208202870957416,0,0,1,1.1606560487806137,-2.196542934818334,0.7700289867199428,1.2223871962563797,0,1,0.5250293355527792,-1.2203935368654384,-1.5678079996043432,-0.6831433551882968
-0.0058906705245572585,-0.0008539764174746928,0,1,0,0.6964281147720375,-0.8948713331701998,0.7700289867199428,-0.005340615983242449,1,0,0.5250293355527792,1.229335046193604,0.33998932072355875,1.0430122825423909
1.2213323554248932,1.2191123342607924,1,1,1,-0.2320277532451151,-0.8948713331701998,0.03659819643520829,-1.2330684282228646,1,0,0.5250293355527792,0.004470754664082804,-0.6602381660236974,-1.373605610280572
1.2213323554248932,-1.2208202870957416,0,0,1,1.2932926013544928,0.8716829833522679,-1.4302633841342607,-0.005340615983242449,0,0,0.8753291324254635,0.004470754664082804,-1.1995532241985838,1.0430122825423909
1.2213323554248932,-1.2208202870957416,0,0,0,-0.6962556872536914,0.8716829833522679,0.03659819643520829,1.2223871962563797,0,0,-0.17557025819258928,0.004470754664082804,1.019478777278702,0.35255002745011577
1.2213323554248932,-1.2208202870957416,1,0,1,1.0280194962067348,-1.2667775050696668,1.5034597770046771,1.2223871962563797,0,0,0.8753291324254635,1.229335046193604,1.169156524701688,0.35255002745011577
1.2213323554248932,1.2191123342607924,1,1,0,-0.6299374109667519,0.8716829833522679,-0.6968325938495261,-1.2330684282228646,1,0,0.8753291324254635,-1.2203935368654384,-1.0261171041687747,0.35255002745011577
-0.0058906705245572585,1.2191123342607924,0,0,0,1.2932926013544928,-0.8948713331701998,0.03659819643520829,1.2223871962563797,0,0,1.575928726170832,0.004470754664082804,-0.15180899223768124,-0.6831433551882968
1.2213323554248932,1.2191123342607924,1,1,0,1.4259291539283716,0.8716829833522679,1.5034597770046771,1.2223871962563797,1,0,1.2256289292981477,1.229335046193604,1.1097605931846302,0.6977811549962534
-1.2331136964740077,-1.2208202870957416,1,1,1,-0.9615287924014493,1.8014484131009352,-1.4302633841342607,-0.005340615983242449,0,1,-1.2264696488106421,-1.2203935368654384,-1.1068955710319734,-1.0283744827344343
-0.0058906705245572585,1.2191123342607924,1,1,1,-0.2983460295320546,0.499776811452801,-0.6968325938495261,1.2223871962563797,0,0,0.8753291324254635,1.229335046193604,1.228552456218746,0.00731889990397823
1.2213323554248932,-1.2208202870957416,1,1,0,-1.1604836212622676,-1.0808244191199332,0.7700289867199428,-1.2330684282228646,0,0,0.17472953868009497,0.004470754664082804,-0.9310836137414819,-1.0283744827344343
1.2213323554248932,-1.2208202870957416,1,0,1,-1.5583932789839046,-0.24403553234613276,0.03659819643520829,1.2223871962563797,0,0,-1.2264696488106421,0.004470754664082804,1.1050089186632654,1.7334745376346659
1.2213323554248932,1.2191123342607924,1,0,1,-1.2268018975492072,0.499776811452801,1.5034597770046771,-1.2330684282228646,0,0,0.17472953868009497,-1.2203935368654384,-0.8930702175705647,-0.33791222764215934
-0.0058906705245572585,-0.0008539764174746928,0,1,0,0.8953829436328559,-0.7089182472204664,1.5034597770046771,-0.005340615983242449,1,1,0.8753291324254635,0.004470754664082804,0.244955830296266,-1.0283744827344343
1.2213323554248932,-1.2208202870957416,0,1,0,-1.359438450123086,-1.9176133058937337,1.5034597770046771,1.2223871962563797,0,1,-1.2264696488106421,0.004470754664082804,0.527680464317462,-0.6831433551882968
-0.0058906705245572585,1.2191123342607924,1,0,0,-1.4257567264100255,0.8716829833522679,0.03659819643520829,1.2223871962563797,1,0,0.5250293355527792,1.229335046193604,0.625089792005437,0.6977811549962534
-1.2331136964740077,-0.0008539764174746928,1,1,0,-0.16570947695817562,0.5927533544276677,0.03659819643520829,-1.2330684282228646,1,0,0.17472953868009497,-1.2203935368654384,-0.3965202300879601,-0.33791222764215934
-1.2331136964740077,-1.2208202870957416,0,0,0,-0.2320277532451151,0.8716829833522679,1.5034597770046771,1.2223871962563797,1,0,-0.5258700550652735,-1.2203935368654384,0.46590869553972164,-0.6831433551882968
-0.0058906705245572585,1.2191123342607924,0,1,0,-0.2320277532451151,0.8716829833522679,1.5034597770046771,-1.2330684282228646,1,0,1.575928726170832,-1.2203935368654384,1.2119215953939697,0.6977811549962534
-0.0058906705245572585,1.2191123342607924,1,1,1,-1.5583932789839046,-1.0808244191199332,-0.6968325938495261,-1.2330684282228646,0,0,1.2256289292981477,0.004470754664082804,1.451881158722884,-1.373605610280572
-1.2331136964740077,1.2191123342607924,0,1,0,1.5585657065022507,-0.6159417042455997,-1.4302633841342607,1.2223871962563797,1,1,-0.17557025819258928,0.004470754664082804,0.8698010298557158,-0.33791222764215934
-0.0058906705245572585,-0.0008539764174746928,0,1,0,-0.2983460295320546,0.499776811452801,0.03659819643520829,-1.2330684282228646,1,0,0.8753291324254635,-1.2203935368654384,0.5300563015781443,0.00731889990397823
-1.2331136964740077,-0.0008539764174746928,0,1,1,-0.8952105161145097,-0.24403553234613276,0.7700289867199428,-1.2330684282228646,1,0,0.8753291324254635,-1.2203935368654384,1.0836263833171245,0.35255002745011577
1.2213323554248932,1.2191123342607924,0,1,0,0.630109838485098,-1.0808244191199332,-0.6968325938495261,-0.005340615983242449,0,0,-0.8761698519379578,1.229335046193604,0.9482036594582324,1.0430122825423909
-1.2331136964740077,-1.2208202870957416,0,0,1,0.4311550096242796,0.499776811452801,1.5034597770046771,1.2223871962563797,0,0,-0.8761698519379578,1.229335046193604,0.41601611306539293,-0.33791222764215934
-0.0058906705245572585,-1.2208202870957416,1,1,0,-0.5636191346798124,1.150612612276868,1.5034597770046771,1.2223871962563797,0,1,-1.2264696488106421,-1.2203935368654384,1.0741230342743953,-1.373605610280572
1.2213323554248932,1.2191123342607924,0,0,0,-1.0941653449753281,0.499776811452801,0.03659819643520829,-1.2330684282228646,0,0,-0.5258700550652735,1.229335046193604,0.7581366786036469,1.3882434100885284
-1.2331136964740077,1.2191123342607924,0,0,1,1.5585657065022507,0.499776811452801,0.03659819643520829,-1.2330684282228646,1,0,1.2256289292981477,1.229335046193604,1.4993979039365304,-0.6831433551882968
-0.0058906705245572585,1.2191123342607924,1,0,0,0.2322001807634612,-0.24403553234613276,0.7700289867199428,1.2223871962563797,0,0,-0.17557025819258928,0.004470754664082804,1.6110622551885994,-0.33791222764215934
-0.0058906705245572585,-1.2208202870957416,1,0,0,-0.49730085839287297,0.499776811452801,-0.6968325938495261,1.2223871962563797,0,0,-1.5767694456833263,0.004470754664082804,0.19743908508261962,1.7334745376346659
1.2213323554248932,-0.0008539764174746928,0,1,0,1.2932926013544928,-0.15105898937126602,1.5034597770046771,1.2223871962563797,0,0,-0.8761698519379578,0.004470754664082804,-0.6507348169809682,0.00731889990397823
1.2213323554248932,1.2191123342607924,0,1,0,-0.5636191346798124,0.8716829833522679,-1.4302633841342607,-1.2330684282228646,1,1,-0.5258700550652735,1.229335046193604,0.04538550039895122,-1.373605610280572
-1.2331136964740077,1.2191123342607924,1,0,0,0.5637915621981585,-0.24403553234613276,-0.6968325938495261,-0.005340615983242449,0,0,1.2256289292981477,0.004470754664082804,-1.4442644620488627,0.6977811549962534
-0.0058906705245572585,-0.0008539764174746928,0,1,0,0.9617012199197954,-0.24403553234613276,-1.4302633841342607,-0.005340615983242449,1,0,-0.17557025819258928,0.004470754664082804,0.527680464317462,-0.33791222764215934
-1.2331136964740077,-1.2208202870957416,0,1,1,-1.492075002696965,-0.058082446396399305,-0.6968325938495261,-1.2330684282228646,1,1,0.8753291324254635,1.229335046193604,-0.46304367338706504,-1.0283744827344343
1.2213323554248932,-1.2208202870957416,1,1,0,0.630109838485098,0.499776811452801,-1.4302633841342607,1.2223871962563797,1,1,0.17472953868009497,-1.2203935368654384,1.2000424090905581,-1.0283744827344343
-0.0058906705245572585,-0.0008539764174746928,0,1,1,0.29851845705040064,1.2435891552517349,-0.6968325938495261,-0.005340615983242449,1,0,0.17472953868009497,0.004470754664082804,0.5704455350097437,-0.33791222764215934
1.2213323554248932,-0.0008539764174746928,0,1,1,1.5585657065022507,-0.24403553234613276,-0.6968325938495261,-1.2330684282228646,0,0,-0.17557025819258928,0.004470754664082804,-0.26584918075043257,1.0430122825423909
-0.0058906705245572585,-1.2208202870957416,0,1,1,1.62488398278919,1.8014484131009352,-0.6968325938495261,-0.005340615983242449,0,0,-1.2264696488106421,1.229335046193604,-0.7885333781005427,-1.373605610280572
-1.2331136964740077,1.2191123342607924,0,0,1,-0.5636191346798124,1.894424956075802,-0.6968325938495261,-1.2330684282228646,0,0,1.575928726170832,0.004470754664082804,-1.2090565732413132,1.7334745376346659
-1.2331136964740077,-1.2208202870957416,1,0,1,-0.8288922398275703,0.3138237255030676,1.5034597770046771,1.2223871962563797,1,1,0.5250293355527792,1.229335046193604,-0.22308411005815082,-1.373605610280572
-1.2331136964740077,-1.2208202870957416,1,0,1,-0.16570947695817562,0.4068002684779343,1.5034597770046771,1.2223871962563797,0,0,0.5250293355527792,-1.2203935368654384,-0.4535403243443357,0.6977811549962534
1.2213323554248932,-1.2208202870957416,0,1,0,-0.8288922398275703,-0.24403553234613276,-0.6968325938495261,1.2223871962563797,0,0,-1.2264696488106421,0.004470754664082804,1.5255321138040359,1.0430122825423909
-1.2331136964740077,1.2191123342607924,1,1,0,0.630109838485098,-0.7089182472204664,-0.6968325938495261,1.2223871962563797,0,0,-0.5258700550652735,1.229335046193604,-1.6343314429034481,0.6977811549962534
1.2213323554248932,-1.2208202870957416,1,1,1,0.3648367333373401,-0.8948713331701998,-0.6968325938495261,-0.005340615983242449,1,0,0.5250293355527792,1.229335046193604,1.6657065121842927,0.00731889990397823
-1.2331136964740077,1.2191123342607924,0,0,0,-1.2268018975492072,0.8716829833522679,0.03659819643520829,-0.005340615983242449,0,1,0.8753291324254635,-1.2203935368654384,-0.8004125644039543,-1.373605610280572
1.2213323554248932,1.2191123342607924,1,1,0,-0.2983460295320546,0.12787063955333414,-1.4302633841342607,-1.2330684282228646,1,0,1.575928726170832,0.004470754664082804,-0.7695266800150842,0.6977811549962534
-1.2331136964740077,1.2191123342607924,1,1,1,-1.359438450123086,0.499776811452801,1.5034597770046771,-0.005340615983242449,0,1,-1.5767694456833263,0.004470754664082804,-0.07815803715652936,-0.6831433551882968
-0.0058906705245572585,1.2191123342607924,0,1,1,-0.7625739635406309,0.499776811452801,0.7700289867199428,-1.2330684282228646,0,0,1.2256289292981477,0.004470754664082804,-1.3706135069677108,-1.0283744827344343
1.2213323554248932,1.2191123342607924,1,1,0,0.630109838485098,-1.0808244191199332,-0.6968325938495261,1.2223871962563797,1,0,-0.5258700550652735,-1.2203935368654384,-0.34425181035294905,-1.373605610280572
-0.0058906705245572585,-1.2208202870957416,0,1,0,1.5585657065022507,-2.1035663918434673,0.03659819643520829,1.2223871962563797,1,1,-1.5767694456833263,1.229335046193604,0.8104050983386579,-1.0283744827344343
1.2213323554248932,1.2191123342607924,1,0,0,-1.0278470686883887,-0.33701207532099947,0.7700289867199428,-0.005340615983242449,1,0,1.2256289292981477,0.004470754664082804,0.5538146741849674,-1.373605610280572
-0.0058906705245572585,1.2191123342607924,0,0,0,-0.49730085839287297,1.522518784176335,-0.6968325938495261,1.2223871962563797,0,0,0.8753291324254635,0.004470754664082804,-0.4535403243443357,1.3882434100885284
1.2213323554248932,-0.0008539764174746928,0,1,0,1.4259291539283716,-0.058082446396399305,-0.6968325938495261,1.2223871962563797,0,0,-0.17557025819258928,1.229335046193604,1.3449684819921797,-0.33791222764215934
-0.0058906705245572585,-0.0008539764174746928,0,0,1,-0.6299374109667519,0.499776811452801,0.7700289867199428,-1.2330684282228646,1,0,0.17472953868009497,1.229335046193604,0.8104050983386579,1.0430122825423909
-0.0058906705245572585,-1.2208202870957416,1,0,0,-1.1604836212622676,-1.545707133994267,1.5034597770046771,1.2223871962563797,0,0,-1.5767694456833263,1.229335046193604,-0.6721173523271091,-1.373605610280572
1.2213323554248932,-0.0008539764174746928,1,1,0,1.0943377724936743,-2.196542934818334,0.7700289867199428,1.2223871962563797,0,1,0.5250293355527792,-1.2203935368654384,-1.401499391356581,-1.0283744827344343
1.2213323554248932,-0.0008539764174746928,1,1,1,-1.5583932789839046,-0.8948713331701998,-0.6968325938495261,-0.005340615983242449,1,1,-1.5767694456833263,1.229335046193604,-0.004507082075377478,-1.373605610280572
-1.2331136964740077,-1.2208202870957416,0,0,1,-1.492075002696965,0.8716829833522679,0.03659819643520829,1.2223871962563797,0,0,-1.5767694456833263,0.004470754664082804,-0.23021162184019778,1.7334745376346659
1.2213323554248932,1.2191123342607924,1,1,1,-0.4309825821059335,-0.24403553234613276,-0.6968325938495261,-0.005340615983242449,0,0,0.5250293355527792,1.229335046193604,0.9553311712402793,1.7334745376346659
1.2213323554248932,-0.0008539764174746928,0,1,0,-0.6299374109667519,-0.24403553234613276,-0.6968325938495261,-0.005340615983242449,0,0,0.8753291324254635,0.004470754664082804,0.7106199333900005,1.3882434100885284
1.2213323554248932,-0.0008539764174746928,0,1,1,1.4259291539283716,-0.8948713331701998,-1.4302633841342607,-1.2330684282228646,1,0,-1.2264696488106421,-1.2203935368654384,-1.1662915025490315,0.6977811549962534
-0.0058906705245572585,-1.2208202870957416,0,1,0,0.8290646673459164,-0.24403553234613276,0.03659819643520829,1.2223871962563797,1,1,-0.5258700550652735,0.004470754664082804,0.7415058177788706,-0.33791222764215934
-1.2331136964740077,-0.0008539764174746928,0,1,0,-1.6910298315577834,-1.6386836769691335,-0.6968325938495261,-0.005340615983242449,1,0,0.8753291324254635,0.004470754664082804,-1.5464254642582025,0.00731889990397823
1.2213323554248932,1.2191123342607924,0,1,0,0.630109838485098,-0.24403553234613276,0.03659819643520829,1.2223871962563797,1,0,-1.5767694456833263,1.229335046193604,0.5229287897960974,-0.33791222764215934
-1.2331136964740077,-0.0008539764174746928,0,1,1,0.29851845705040064,-1.2667775050696668,-1.4302633841342607,-0.005340615983242449,0,0,-0.8761698519379578,0.004470754664082804,1.2214249444366991,-0.6831433551882968
-0.0058906705245572585,-0.0008539764174746928,1,0,0,0.9617012199197954,0.499776811452801,1.5034597770046771,-0.005340615983242449,0,0,0.5250293355527792,-1.2203935368654384,1.169156524701688,1.3882434100885284
1.2213323554248932,1.2191123342607924,1,1,1,0.29851845705040064,0.3138237255030676,-0.6968325938495261,1.2223871962563797,0,1,0.8753291324254635,0.004470754664082804,1.3283376211674034,-1.0283744827344343
